,"Active Status","Type","Item","Description","Sales Tax Code","Account","COGS Account","Asset Account","Accumulated Depreciation","Purchase Description","Quantity On Hand","U/M","Cost","Preferred Vendor","Tax Agency","Price","Reorder Pt (Min)","MPN","MARK UP"
,"Active","Inventory Part","Cartridge:Harmsco:RGEN-HARM-380:PGEN-HARM-380","Harmsco Red Top Filter Cartridge..(6 square feet, 20 micron) UNIC T-380","Tax","4000 · Gross Sales:4005 · Pool Equipment","5000 · Cost of Goods Sold:5005 · Pool Equipment","1300 · Inventory:1305 · Pool Equipment",0.00,"Harmsco Red Top Filter Cartridge..(6 square feet, 20 micron) UNIC T-380",0,,2.63,,,3.39,"",,
,"Active","Inventory Part","Cartridge:Harmsco:RHARM-0000","**** HARMSCO ****","Tax","4000 · Gross Sales:4005 · Pool Equipment","5000 · Cost of Goods Sold:5005 · Pool Equipment","1300 · Inventory:1305 · Pool Equipment",0.00,"**** HARMSCO ****",0,,0.00,,,"","",,
,"Active","Inventory Part","Cartridge:Harmsco:RHARM-ST-105","Harmsco ST-105 Replacement 19 1/8' Original..Beterfilter 105 SqFt  BF105","Tax","4000 · Gross Sales:4004 · Pool Supplies","5000 · Cost of Goods Sold:Pool Supplies","1300 · Inventory:1304 · Pool Supplies",0.00,"Harmsco ST-105 Replacement 19 1/8' Original..Beterfilter 105 SqFt BF105",0,,55.07,,,98.48,"",,
,"Active","Inventory Part","Cartridge:Harmsco:RHARM-ST-105:5026-HR-C","Cartridge - Harmsco ST-105 Replacement","Tax","4000 · Gross Sales:4005 · Pool Equipment","5000 · Cost of Goods Sold:5005 · Pool Equipment","1300 · Inventory:1305 · Pool Equipment",0.00,"Cartridge Filter ST-105 Replacement Beterfilter 105 SqFt  TF100/BF105",0,,55.07,"Heritage Pool Supply",,93.48,"",,
,"Active","Inventory Part","Cartridge:Harmsco:RHARM-ST-105:PHARM-ST-105","Harmsco ST-105 Replacement 19 1/8' Original..Beterfilter 105 SqFt BF105","Tax","4000 · Gross Sales:4005 · Pool Equipment","5000 · Cost of Goods Sold:5005 · Pool Equipment","1300 · Inventory:1305 · Pool Equipment",0.00,"Harmsco ST-105 Replacement 19 1/8' Original..Beterfilter 105 SqFt BF105",0,,55.07,,,69.98,"",,
,"Active","Inventory Part","Cartridge:Harmsco:RHARM-T-380","Harmsco Blue Top Filter Cartridge..Super Tuf - Original (6 square feet, 20 micron)","Tax","4000 · Gross Sales:4004 · Pool Supplies","5000 · Cost of Goods Sold:Pool Supplies","1300 · Inventory:1304 · Pool Supplies",0.00,"Harmsco Blue Top Filter Cartridge..Super Tuf - Original (6 square feet, 20 micron)",0,,3.08,,,5.55,"",,
,"Active","Inventory Part","Cartridge:Harmsco:RHARM-T-380:5026-HR-B","Cartridge - Harmsco Super Tuff 6 - Pool Filters # 801-20","Tax","4000 · Gross Sales:4005 · Pool Equipment","5000 · Cost of Goods Sold:5005 · Pool Equipment","1300 · Inventory:1305 · Pool Equipment",0.00,"Super Tuff 6 - Harmsco Pool Filters..# 801-20  (24 per case - will break open  case)  case = $62.10",0,,3.08,"Heritage Pool Supply",,5.55,"",,"50%"
,"Active","Inventory Part","Cartridge:LK3046","Candle-LiqWax Cartridge 45 hr (36)..STE 840","Tax","4000 · Gross Sales:4001 · Janitorial Supplies","5000 · Cost of Goods Sold:5001 · Janitorial Supplies","1300 · Inventory:1301 · Janitorial Supplies",0.00,"Candle-LiqWax Cartridge 45 hr (36)..STE 840",0,,28.81,"Sweet Brokerage & Distr.",,32.20,"",,
,"Active","Inventory Part","Cartridge:Posi-Clean","Posi-Clean All Types","Tax","4000 · Gross Sales:4005 · Pool Equipment","5000 · Cost of Goods Sold:5005 · Pool Equipment","1300 · Inventory:1305 · Pool Equipment",0.00,"Posi-Clean All Types",0,,0.00,,,0.00,0,,
,"Active","Inventory Part","Cartridge:Posi-Clean:678285170871","S/RSwimquip Cartridge (C-7652) Posi-Clean 100 SQ.FT. WC108-141S1  2 requiered","Tax","4000 · Gross Sales:4005 · Pool Equipment","5000 · Cost of Goods Sold:5005 · Pool Equipment","1300 · Inventory:1305 · Pool Equipment",0.00,"S/R Posi-Clean 100 SQ.FT. Swimquip Cartridge (C-7652) 2 requiered",0,,25.25,,,32.26,"",,
,"Active","Inventory Part","Cartridge:Posi-Clean:RGEN-TXC75","S/R Posi-Clean 75 SQ.FT. Swimquip Cartridge (C-7677)","Tax","4000 · Gross Sales:4005 · Pool Equipment","5000 · Cost of Goods Sold:5005 · Pool Equipment","1300 · Inventory:1305 · Pool Equipment",0.00,"S/R Posi-Clean 75 SQ.FT. Swimquip Cartridge (C-7677) RGEN-TXC75",-1,,40.59,"SCP Distributors LLC (DORAL)",,52.80,"","C-7677",
,"Active","Inventory Part","Cartridge:Posi-Clean:RSR-WC31-238PE","Posi-Clean filter lid","Tax","4000 · Gross Sales:4005 · Pool Equipment","5000 · Cost of Goods Sold:5005 · Pool Equipment","1300 · Inventory:1305 · Pool Equipment",0.00,"Posi-Clean filter lid",0,,28.60,,,42.90,"",,
,"Active","Inventory Part","Cartridge:Posi-Clean:RSR-WC31-238PE:PSR-WC31-238PE","Posi-Clean filter lid","Tax","4000 · Gross Sales:4005 · Pool Equipment","5000 · Cost of Goods Sold:5005 · Pool Equipment","1300 · Inventory:1305 · Pool Equipment",0.00,"Posi-Clean filter lid",1,,28.60,,,35.46,"",,
,"Active","Inventory Part","Cartridge:Posi-Clear","Posi-Clear All types","Tax","4000 · Gross Sales:4005 · Pool Equipment","5000 · Cost of Goods Sold:5005 · Pool Equipment","1300 · Inventory:1305 · Pool Equipment",0.00,"Posi-Clear All types",0,,0.00,,,0.00,0,,
,"Active","Inventory Part","Cartridge:Posi-Clear:678285180238","S/R Posi-Clear 125 SQ.FT. generic cartridge (C-8413) (22508) STA-RITE PXC125","Tax","4000 · Gross Sales:4005 · Pool Equipment","5000 · Cost of Goods Sold:5005 · Pool Equipment","1300 · Inventory:1305 · Pool Equipment",0.00,"S/R Posi-Clear 125 SQ.FT. generic cartridge (C-8413) (22508) STA-RITE PXC125",7,,69.50,"JetLine",,91.28,"","C-8413",
,"Active","Inventory Part","Cartridge:Posi-Clear:RGEN-PSR115","Posi-Clear RP 100","Tax","4000 · Gross Sales:4005 · Pool Equipment","5007A · Raw Chemicals for Mfg. Products","1120 · Inventory Asset",0.00,"Posi-Clear RP 100",0,,56.04,"JetLine",,69.82,"",,
,"Active","Inventory Part","Cartridge:Posi-Clear:RGEN-PXC150","S/R Posi-Clear 150 SQ.FT. generic cartridge C-8416","Tax","4000 · Gross Sales:4005 · Pool Equipment","5000 · Cost of Goods Sold:5005 · Pool Equipment","1300 · Inventory:1305 · Pool Equipment",0.00,"S/R Posi-Clear 150 SQ.FT. generic cartriDGE  C-8416",0,,54.21,"JetLine",,87.34,"",,
,"Active","Inventory Part","Cartridge:Posi-Clear:RGEN-PXC75-UNI","S/R Posi-Clear 75 SQ.FT. generic cartridge (C8411) SAME HAYWARD C-751 (17530)","Tax","4000 · Gross Sales:4005 · Pool Equipment","5000 · Cost of Goods Sold:5005 · Pool Equipment","1300 · Inventory:1305 · Pool Equipment",0.00,"S/R Posi-Clear 75 SQ.FT. generic cartridge (C8411) SAME HAYWARD C-751 (17530)",0,,35.11,"JetLine",,46.02,"",,
,"Not-active","Inventory Part","Cartridge:Posi-Clear:RGEN-PXC95","S/R Posi-Clear 95 SQ.FT. generic cartridge (C-8409) SAME HAYWARD C-900","Tax","4000 · Gross Sales:4005 · Pool Equipment","5000 · Cost of Goods Sold:5005 · Pool Equipment","1300 · Inventory:1305 · Pool Equipment",0.00,"S/R Posi-Clear 95 SQ.FT. generic cartridge (C-8409) SEE HAYWARD C-900",0,,43.68,,,56.90,"",,
,"Active","Inventory Part","Cartridge:Posi-Clear:RSR-25230-0075S","S/R Posi-Clear 75 SQ. Ft. Replacement Cartridge","Tax","4000 · Gross Sales:4005 · Pool Equipment","5000 · Cost of Goods Sold:5005 · Pool Equipment","1300 · Inventory:1305 · Pool Equipment",0.00,"S/R Posi-Clear 75 SQ. Ft. Replacement Cartridge",0,,41.24,,,88.24,"",,
,"Active","Inventory Part","Cartridge:Posi-Clear:RSR-25230-0075S:PSR-25230-0075S","S/R Posi-Clear 75 SQ. Ft. Replacement Cartridge","Tax","4000 · Gross Sales:4005 · Pool Equipment","5000 · Cost of Goods Sold:5005 · Pool Equipment","1300 · Inventory:1305 · Pool Equipment",0.00,"S/R Posi-Clear 75 SQ. Ft. Replacement Cartridge",0,,41.24,,,68.75,"",,
,"Active","Inventory Part","Cartridge:Posi-Clear:RSR-25230-0095S","S/R Posi-Clear 95 SQ. Ft. Replacement Cartridge","Tax","4000 · Gross Sales:4005 · Pool Equipment","5000 · Cost of Goods Sold:5005 · Pool Equipment","1300 · Inventory:1305 · Pool Equipment",0.00,"S/R Posi-Clear 95 SQ. Ft. Replacement Cartridge",0,,52.75,"Horner Xpress",,105.95,"",,
,"Active","Inventory Part","Cartridge:Posi-Clear:RSR-25230-0095S:PSR-25230-0095S","S/R Posi-Clear 95 SQ. Ft. Replacement Cartridge","Tax","4000 · Gross Sales:4005 · Pool Equipment","5000 · Cost of Goods Sold:5005 · Pool Equipment","1300 · Inventory:1305 · Pool Equipment",0.00,"S/R Posi-Clear 95 SQ. Ft. Replacement Cartridge",0,,52.75,"Horner Xpress",,74.23,"",,
,"Active","Inventory Part","Cartridge:Posi-Clear:RSR-25230-0125S","S/R Posi-Clear 125 SQ. Ft. Replacement Cartridge","Tax","4000 · Gross Sales:4005 · Pool Equipment","5000 · Cost of Goods Sold:5005 · Pool Equipment","1300 · Inventory:1305 · Pool Equipment",0.00,"S/R Posi-Clear 125 SQ. Ft. Replacement Cartridge",0,,60.69,"SCP Distributors LLC (BIRD ROAD)",,96.49,"",,
,"Not-active","Inventory Part","Cartridge:Posi-Clear:RSR-25230-0150S","S/R Posi-Clear 150 SQ. Ft. Replacement Cartridge","Tax","4000 · Gross Sales:4005 · Pool Equipment","5000 · Cost of Goods Sold:5005 · Pool Equipment","1300 · Inventory:1305 · Pool Equipment",0.00,"S/R Posi-Clear 150 SQ. Ft. Replacement Cartridge",0,,90.93,"Horner Xpress",,119.98,"",,
,"Active","Inventory Part","Cartridge:Posi-Clear:RSR-PXC-75","Posi-Clear 75 SQ. FT. Filter","Tax","4000 · Gross Sales:4005 · Pool Equipment","5000 · Cost of Goods Sold:5005 · Pool Equipment","1300 · Inventory:1305 · Pool Equipment",0.00,"Posi-Clear 75 SQ. FT. Filter",0,,165.33,,,214.92,"",,
,"Not-active","Inventory Part","Cartridge:Posi-Clear:RSR-PXC-75:PSR-PXC-75","Posi-Clear 75 SQ. FT. Filter","Tax","4000 · Gross Sales:4005 · Pool Equipment","5000 · Cost of Goods Sold:5005 · Pool Equipment","1300 · Inventory:1305 · Pool Equipment",0.00,"Posi-Clear 75 SQ. FT. Filter",0,,165.33,,,198.98,"",,
,"Active","Inventory Part","Cartridge:Posi-Clear:RSR-PXC-95","Posi-Clear 95 SQ. FT. Filter","Tax","4000 · Gross Sales:4005 · Pool Equipment","5000 · Cost of Goods Sold:5005 · Pool Equipment","1300 · Inventory:1305 · Pool Equipment",0.00,"Posi-Clear 95 SQ. FT. Filter",0,,200.49,"SCP Distributors LLC (BIRD ROAD)",,235.28,"",,
,"Not-active","Inventory Part","Cartridge:Posi-Clear:RSR-PXC-95:PSR-PXC-95","Posi-Clear 95 SQ. FT. Filter","Tax","4000 · Gross Sales:4005 · Pool Equipment","5000 · Cost of Goods Sold:5005 · Pool Equipment","1300 · Inventory:1305 · Pool Equipment",0.00,"Posi-Clear 95 SQ. FT. Filter",0,,200.49,"SCP Distributors LLC (BIRD ROAD)",,221.16,"",,
,"Active","Inventory Part","Cartridge:RGEN-PLE-051-9193","PWW-50 P3 WATERWAY CARTRIDGE ..45 SQ FT 1 1/2' SAE","Tax","4000 · Gross Sales:4004 · Pool Supplies","5007A · Raw Chemicals for Mfg. Products","1120 · Inventory Asset",0.00,"PWW-50 P3 WATERWAY CARTRIDGE ..45 SQ FT 1/2' SAE",0,,17.58,"SCP Distributors LLC (BIRD ROAD)",,25.68,"",,
,"Active","Inventory Part","Cartridge:RGEN-UNIC4326","25 SQ.FT. Waterway Cartridge Filter","Tax","4000 · Gross Sales:4005 · Pool Equipment","5000 · Cost of Goods Sold:5005 · Pool Equipment","1300 · Inventory:1305 · Pool Equipment",0.00,"25 SQ.FT. Waterway Cartridge Filter",0,,10.92,,,18.47,"",,
,"Active","Inventory Part","Cartridge:RGEN-UNIC4625","25 SQ. FT. Rainbow In-Line Cartridge..(Also use on In-Line Leaf Traps)","Tax","4000 · Gross Sales:4005 · Pool Equipment","5000 · Cost of Goods Sold:5005 · Pool Equipment","1300 · Inventory:1305 · Pool Equipment",0.00,"25 SQ. FT. Rainbow In-Line Cartridge",0,,13.90,,,16.68,"",,
,"Active","Inventory Part","Cartridge:RHW-051-9193","45SQ.FT. Waterway Cartridge Filter 1-1/2''","Tax","4000 · Gross Sales:4004 · Pool Supplies","5000 · Cost of Goods Sold:Pool Supplies","1300 · Inventory:1304 · Pool Supplies",0.00,"45SQ.FT. Waterway Cartridge Filter 1-1/2''",0,,17.58,"SCP Distributors LLC (BIRD ROAD)",,0.00,"",,
,"Not-active","Inventory Part","Cartridge:RSR-PLM150","Modular Media filter 150 sq.ft. cartridge","Tax","4000 · Gross Sales:4005 · Pool Equipment","5000 · Cost of Goods Sold:5005 · Pool Equipment","1300 · Inventory:1305 · Pool Equipment",0.00,"Modular Media filter 150 sq.ft. cartridge",0,,321.00,,,481.50,"",,
,"Not-active","Inventory Part","Cartridge:RSR-PLM150:PSR-PLM150","Modular Media filter 150 sq.ft. cartridge","Tax","4000 · Gross Sales:4005 · Pool Equipment","5000 · Cost of Goods Sold:5005 · Pool Equipment","1300 · Inventory:1305 · Pool Equipment",0.00,"Modular Media filter 150 sq.ft. cartridge",0,,322.59,,,387.18,"",,
,"Active","Inventory Part","Cartridge:T-Cell","T-Cell All Types","Tax","5000 · Cost of Goods Sold","5000 · Cost of Goods Sold","1120 · Inventory Asset",0.00,"T-Cell All Types",0,,0.00,,,0.00,0,,
,"Active","Inventory Part","Cartridge:T-Cell:RAQ-RITE-T-CELL-3","T-Cell-3 for pool up to 15,000 Gallons. 15' cord.","Tax","4000 · Gross Sales:4005 · Pool Equipment","5000 · Cost of Goods Sold:5005 · Pool Equipment","1300 · Inventory:1305 · Pool Equipment",0.00,"T-Cell-3 for pool up to 15,000 Gallons. 15' cord.",0,,188.09,"JetLine",,227.59,"",,
,"Active","Inventory Part","Cartridge:T-Cell:RHW-TCELL15","T-CELL-15-40,000 GALLONS TURBO CELL SALT GENERATOR 15 FEET CABLE 3 YEARS WARRANTY","Tax","4000 · Gross Sales:4005 · Pool Equipment","5000 · Cost of Goods Sold:5005 · Pool Equipment","1300 · Inventory:1305 · Pool Equipment",0.00,"T-CELL-15-40,000 GALLONS TURBO CELL SALT GENERATOR 15 FEET CABLE 3 YEARS WARRANTY",0,,501.11,"JetLine",,550.00,0,"TCELL15",
,"Active","Inventory Part","Cartridge:T-Cell:RHW-TCELL9","T-CELL-9-25,000 GALLONS  TURBO CELL SALT GENERATOR 15 FEET CABLE 3 YEARS","Tax","4000 · Gross Sales:4005 · Pool Equipment","5000 · Cost of Goods Sold:5005 · Pool Equipment","1300 · Inventory:1304 · Pool Supplies",0.00,"T-CELL-9-25,000 GALLONS  TURBO CELL SALT GENERATOR 15 FEET CABLE 3 YEARS",0,,361.92,"JetLine",,397.00,0,"TCELL9",
,"Active","Inventory Part","Cartridge:Unicell","Unicell All Types","Tax","5000 · Cost of Goods Sold","5000 · Cost of Goods Sold","1120 · Inventory Asset",0.00,"Unicell All Types",3,,0.00,,,0.00,0,,
,"Active","Inventory Part","Cartridge:Unicell:5035","D.E. Filter Grid 36' x 18' SO8600","Tax","4000 · Gross Sales:4005 · Pool Equipment","5000 · Cost of Goods Sold:5005 · Pool Equipment","1300 · Inventory:1305 · Pool Equipment",0.00,"D.E. Filter Grid 36' x 18' ..Verticle Grid 36' Purex Element..(16 for KW Ambassor Hotel every Ma...",0,,11.02,"Heritage Pool Supply",,36.75,"","FG-1272","78%"
,"Active","Inventory Part","Cartridge:Unicell:678285171373","4 PACK CARTRIDGE C3025/C3030..GENERIC UNICEL","Tax","4000 · Gross Sales:4005 · Pool Equipment","5000 · Cost of Goods Sold:5005 · Pool Equipment","1300 · Inventory:1305 · Pool Equipment",0.00,"4 PACK CARTRIDGE C3025/C3030 GENERIC UNICEL",-1,,110.28,"JetLine",,130.65,"",,
,"Not-active","Inventory Part","Cartridge:Unicell:PGEN-APP100-PLEATCO","PLEATCO CARTRIDGE PAP100-A UNICEL C-9410","Tax","4000 · Gross Sales:4005 · Pool Equipment","5000 · Cost of Goods Sold:Pool Supplies","1300 · Inventory:1304 · Pool Supplies",0.00,"PLEATCO CARTRIDGE PAP100-A UNICEL C-9410",0,,38.00,"Heritage Pool Supply",,47.50,"",,
,"Active","Inventory Part","Cartridge:Unicell:PGEN-UNICEL 150 SQF C8414","CARTRIDGE 150 SQF UNICEL ELEMENT C8414","Tax","4000 · Gross Sales:4005 · Pool Equipment","5000 · Cost of Goods Sold:5005 · Pool Equipment","1300 · Inventory:1305 · Pool Equipment",0.00,"CARTRIDGE 150 SQF UNICEL ELEMENT C8414",5,,52.58,"JetLine",,64.89,"",,
,"Not-active","Inventory Part","Cartridge:Unicell:RGEN-APP075-UNI","A/P Predator 75 SQ.FT. element, generic, Unicel, fits Clean&Clear filter (C-9407)","Tax","4000 · Gross Sales:4005 · Pool Equipment","5000 · Cost of Goods Sold:5005 · Pool Equipment","1300 · Inventory:1305 · Pool Equipment",0.00,"A/P Predator 75 SQ.FT. element, generic, Unicel, fits Clean&Clear filter (C-9407)",1,,35.08,,,45.18,"",,
,"Not-active","Inventory Part","Cartridge:Unicell:RGEN-C7482 UNICEL 4","UNICEL CARTRIDGE SET 4 145 SQ FT JANDY CL 580","Tax","4000 · Gross Sales:4004 · Pool Supplies","5000 · Cost of Goods Sold:Pool Supplies","1300 · Inventory:1304 · Pool Supplies",0.00,"UNICEL CARTRIDGE SET 4 145 SQ FT JANDY CL 580",-1,,274.31,"JetLine",,329.40,0,"C-7482-4 UNICEL",
,"Not-active","Inventory Part","Cartridge:Unicell:RGEN-PA80 PLEATCO","GENERIC PLEATCO PA80 HAYWARD C800-1500 UNICEL C-8600 TWO PIECES FOR 1500","Tax","4000 · Gross Sales:4005 · Pool Equipment","5000 · Cost of Goods Sold:5005 · Pool Equipment","1300 · Inventory:1305 · Pool Equipment",0.00,"GENERIC PLEATCO PA80 HAYWARD C800-1500 UNICEL C-8600 TWO PIECES FOR 1500",0,,31.00,"JetLine",,46.98,"",,
,"Active","Inventory Part","Cartridge:Unicell:RGEN-UNIS1900","19' X 2.5' DE Filter disc...S-1900","Tax","4000 · Gross Sales:4005 · Pool Equipment","5000 · Cost of Goods Sold:5005 · Pool Equipment","1300 · Inventory:1305 · Pool Equipment",0.00,"19' X 2.5' DE Filter disc...UNICEL S-1900",-10,,13.60,,,16.30,"","UNI-60-5408",
,"Not-active","Inventory Part","Cartridge:Unicell:RGEN-UNIS1900:5036-19","D.E. Filter Disc 19' x 2.5' (Spin Filter Discs)","Tax","4000 · Gross Sales:4005 · Pool Equipment","5000 · Cost of Goods Sold:5005 · Pool Equipment","1300 · Inventory:1305 · Pool Equipment",0.00,"D.E. Filter Disc 19' x 2.5' (Spin Filter Discs)..UNI-S1900",0,,10.92,,,23.74,"",,
,"Not-active","Inventory Part","Cartridge:Unicell:RGEN-UNIS1900:PGEN-UNIS1900","D.E. Filter Disc 19' x 2.5'","Tax","4000 · Gross Sales:4005 · Pool Equipment","5000 · Cost of Goods Sold:5005 · Pool Equipment","1300 · Inventory:1305 · Pool Equipment",0.00,"D.E. Filter Disc 19' x 2.5'..UNICEL S-1900",0,,10.92,,,15.98,"",,
,"Active","Inventory Part","Cartridge:Unicell:RJAC-UNIC C-9482","UNICEL CARTRIDGE SHERLOCK 160 JACUZZI C-9482","Tax","4000 · Gross Sales:4004 · Pool Supplies","5000 · Cost of Goods Sold:5003 · Paper Supplies","1300 · Inventory:1304 · Pool Supplies",0.00,"UNICEL CARTRIDGE SHERLOCK 160 JACUZZI C-9482",0,,64.60,"JetLine",,80.75,0,,
,"Active","Inventory Part","Cartridge:Unicell:RUNI-7494-4","UNICEL CARTRIDGE C-7494-4 SET 4 C5025/5030","Tax","4000 · Gross Sales:4005 · Pool Equipment","5000 · Cost of Goods Sold:5005 · Pool Equipment","1300 · Inventory:1305 · Pool Equipment",0.00,"UNICEL CARTRIDGE C-7494-4 SET 4 C5025/C5030",0,,245.71,"JetLine",,307.85,"","C-7494-4",
,"Not-active","Inventory Part","Charmin","Charmin All Types","Tax","4000 · Gross Sales:4001 · Janitorial Supplies","5000 · Cost of Goods Sold:5001 · Janitorial Supplies","1300 · Inventory:1301 · Janitorial Supplies",0.00,"Charmin All Types",0,,0.00,"Essendant",,0.00,0,,
,"Not-active","Inventory Part","Charmin:10037000968921","Charmin Basic 4/12 Pack..PGC 96892 (48 Case)","Tax","4000 · Gross Sales:4001 · Janitorial Supplies","5000 · Cost of Goods Sold:5001 · Janitorial Supplies","1300 · Inventory:1301 · Janitorial Supplies",0.00,"Charmin Basic 4/12 Pack 3149..PGC 96892 (48 Case)",0,,30.80,"Bunzl South Florida",,46.55,"","PGC 96892",
,"Not-active","Inventory Part","Charmin:3214","Charmin Ultra Strong 100 sheets per roll. 4 rolls per pack (24 Case Qty.)..PGC 23992","Tax","4000 · Gross Sales:4001 · Janitorial Supplies","5000 · Cost of Goods Sold:5001 · Janitorial Supplies","1300 · Inventory:1301 · Janitorial Supplies",0.00,"Charmin Ultra Strong 100 sheets per roll. 4 rolls per pack (40 Case Qty.)..PGC 23992",0,,43.00,"Essendant",,60.20,"",,
,"Not-active","Inventory Part","Charmin:3700061071","Charmin Ultra Strong 12 Rolls*Bathroom Tissue*264  2-Ply Sheets Per Roll","Tax","4000 · Gross Sales:4001 · Janitorial Supplies","5000 · Cost of Goods Sold:5001 · Janitorial Supplies","1300 · Inventory:1301 · Janitorial Supplies",0.00,"Charmin Ultra Strong 12 Rolls*Bathroom Tissue*264  2-Ply Sheets Per Roll",0,,20.00,"Publix Supermarket",,60.20,"",,
,"Not-active","Inventory Part","Charmin:PGC01517","Charmin PGC01517 PROCTER & GAMBLE..Ultra Soft Bathroom Tissue, Septic Safe, 2-Ply, White, 244 Sh...","Tax","4000 · Gross Sales:4001 · Janitorial Supplies","5000 · Cost of Goods Sold:5001 · Janitorial Supplies","1300 · Inventory:1301 · Janitorial Supplies",0.00,"Charmin PGC01517 PROCTER & GAMBLE..Ultra Soft Bathroom Tissue, Septic Safe, 2-Ply, White, 244 Sh...",0,,51.95,"Essendant",,69.95,"",,
